Airline ID,Flight Number,Departure Datetime,Arrival Datetime,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,flag_status
9,7023,2023-11-03 23:45:27,2023-06-23 03:56:39,02:14:24,15:54:43,Buiw,Bjolc,Seatvmv,First,943.82,Meal,1038,Cancelled,Gatevm,B,Claimbpa,7.36,1,Locgni,Typezdk,Ikos,Wrrh,No,No Meal,Available,True,True,True,0,No,3
1,5300,2023-07-13 20:45:20,2023-09-28 00:27:30,03:53:06,16:28:29,Birj,Dinjj,Seatrtx,Economy,482.22,No Extras,0,Cancelled,Gatehd,C,Claimvtc,1.19,2,Loczpp,Typeggw,Cttp,Cyhe,Yes,Vegan,Not Available,True,True,False,2,Yes,9
19,3787,2023-12-21 07:28:38,2023-10-08 19:19:39,11:34:49,03:25:48,Bjar,Eknfk,Seatlwc,Business,165.62,No Extras,0,Pending,Gatehr,A,Claimvpk,2.58,0,Lochte,Typeahj,Mtjh,Lkjh,Yes,No Meal,Available,True,False,False,1,Yes,10
11,3155,2023-12-03 07:01:44,2023-10-27 07:05:42,18:17:32,17:35:35,Bvjg,Kcmrr,Seattsn,Economy,395.49,Extra Baggage,1495,Pending,Gatevq,D,Claimmms,1.7,1,Locrxe,Typeulm,Oxnq,Zggo,No,No Meal,Available,False,True,False,0,No,2
19,8019,2023-03-27 05:38:59,2023-07-14 14:19:07,15:43:25,11:58:44,Bhkv,Fmflg,Seatpji,First,857.84,Meal,0,Pending,Gateyj,A,Claimrnj,3.05,2,Lochqz,Typecgs,Vsmw,Wrph,Yes,Vegetarian,Available,False,True,True,0,Yes,8
18,6360,2023-11-09 13:32:28,2023-07-24 03:31:18,09:07:23,22:55:09,Bfsi,Nicog,Seatgxe,First,170.82,Extra Baggage,2608,Pending,Gategq,D,Claimdzo,4.78,2,Locpgy,Typenwh,Lvgh,Vlwa,No,Vegan,Available,True,False,True,1,Yes,10
12,5230,2023-06-06 21:44:46,2023-11-12 16:16:40,12:13:26,23:45:58,Bkbk,Gxusb,Seatllu,Economy,550.91,Meal,0,Confirmed,Gaterf,A,Claimyht,2.93,2,Locjdf,Typedyx,Gagb,Nfky,No,Vegan,Available,False,True,True,0,No,8
1,8607,2023-08-08 14:54:52,2023-03-16 14:40:00,08:56:35,14:34:26,Besq,Txnea,Seatqio,First,864.36,No Extras,0,Pending,Gateoe,B,Claimmpu,6.08,2,Locjfg,Typelwv,Zldu,Pzwi,Yes,No Meal,Available,True,True,True,0,Yes,11
19,9598,2023-01-05 18:28:56,2023-02-19 23:34:12,00:03:23,13:52:17,Brvn,Llsuv,Seatyln,Economy,796.94,Extra Baggage,0,Confirmed,Gateqr,A,Claimypq,10.07,1,Locxhk,Typejuv,Cfcq,Ynbq,No,Vegan,Available,False,True,False,0,Yes,0
17,5197,2023-10-18 04:37:03,2023-10-10 13:09:43,11:17:43,06:47:39,Bjqk,Bxmlw,Seattnq,First,536.74,No Extras,0,Pending,Gatete,D,Claimuug,10.08,2,Locphl,Typeedb,Gdsx,Norf,No,Vegetarian,Available,True,False,True,0,Yes,10
5,6412,2023-01-01 11:55:28,2023-10-28 10:15:08,20:01:43,12:31:16,Bbju,Wgubh,Seatmse,Economy,643.1,No Extras,0,Pending,Gatenv,B,Claimdtz,4.74,2,Locwib,Typeamc,Ueof,Lqvx,Yes,Vegan,Not Available,False,True,True,2,No,8
3,5499,2023-10-24 20:27:20,2023-12-22 09:32:44,13:00:14,02:48:00,Bank,Ssrbb,Seatvyh,Economy,315.76,No Extras,0,Pending,Gatesh,D,Claimmvf,4.59,0,Locmdc,Typedry,Wzix,Cxxx,No,Vegetarian,Not Available,False,False,False,0,Yes,8
2,5909,2023-11-06 03:47:17,2023-05-24 22:58:26,12:34:08,10:13:33,Bkjt,Mfhsf,Seatxqz,Business,936.42,No Extras,0,Pending,Gateob,C,Claimwlf,9.2,2,Locmpy,Typeoug,Veqp,Sjhs,No,Vegan,Not Available,False,True,False,1,No,10
3,8169,2023-06-17 00:45:07,2023-12-09 09:25:08,02:04:20,05:36:08,Buee,Sioqw,Seatgog,First,79.49,Meal,1482,Cancelled,Gateds,A,Claimlms,5.57,0,Lochvn,Typejib,Xdcf,Hdoa,Yes,Vegetarian,Available,True,True,False,0,No,9
8,4262,2023-06-16 21:18:35,2023-03-27 01:08:47,15:53:50,23:04:57,Bnzy,Hiefu,Seattkh,Business,397.25,Meal,605,Cancelled,Gatekb,C,Claimoeq,11.67,2,Locgst,Typeazy,Yzxq,Xqay,No,No Meal,Not Available,False,True,False,2,Yes,10
16,3989,2023-01-05 11:44:15,2023-03-29 06:26:37,15:34:36,08:51:32,Byef,Zukgt,Seatwoq,First,425.69,Extra Baggage,278,Cancelled,Gatett,B,Claimwmo,5.89,1,Locvkm,Typeatr,Idep,Gxwc,Yes,Non-Vegetarian,Not Available,True,False,False,1,No,0
6,8654,2023-07-12 22:53:47,2023-01-12 12:25:36,15:11:50,00:49:25,Bxpw,Omonf,Seatzuj,First,786.8,Meal,0,Confirmed,Gateeu,C,Claimdok,3.67,1,Locltz,Typenff,Omvh,Cmtv,Yes,No Meal,Not Available,True,True,True,0,Yes,3
13,3224,2023-08-04 05:37:24,2023-02-09 12:52:47,17:43:08,09:00:38,Boft,Drrdu,Seatowm,First,499.28,Extra Baggage,0,Confirmed,Gatewm,D,Claimvnh,1.11,2,Locltk,Typesme,Hwrk,Ddkz,No,Vegetarian,Not Available,False,True,True,2,Yes,10
16,6376,2023-07-24 15:00:30,2023-05-03 05:52:56,01:12:35,02:21:33,Bpst,Acext,Seatwtq,First,864.91,Extra Baggage,0,Confirmed,Gatejq,D,Claimrhn,11.5,1,Locpmv,Typeymc,Hybg,Qszt,No,Vegan,Available,True,True,True,0,No,3
16,3920,2023-03-10 12:37:58,2023-04-25 09:58:44,08:52:15,18:51:20,Bmsm,Fdelg,Seatyou,Business,319.98,Meal,0,Pending,Gatewt,D,Claimcyx,2.31,2,Loceho,Typelox,Sfjz,Rpcg,Yes,No Meal,Not Available,True,False,False,1,Yes,8
3,8701,2023-04-26 12:38:01,2023-08-27 12:02:26,00:44:23,12:43:48,Bhfv,Mhmlj,Seathqd,Business,218.63,Extra Baggage,0,Pending,Gatesf,B,Claimnpu,2.93,1,Locumk,Typetnw,Sifo,Oxxq,No,No Meal,Available,True,False,True,0,No,0
13,7541,2023-03-16 01:07:08,2023-04-14 11:07:09,11:29:51,23:38:55,Bqeh,Jhnwd,Seatbxl,Economy,284.83,Meal,0,Cancelled,Gateyk,D,Claimnpg,1.42,1,Locydq,Typeppo,Yipx,Aglt,Yes,Non-Vegetarian,Not Available,True,False,True,0,No,0
14,6615,2023-03-25 02:10:11,2023-02-11 02:41:53,05:25:46,07:44:51,Brsl,Tbifs,Seatpjn,First,214.53,No Extras,0,Cancelled,Gateee,B,Claimdwv,6.11,2,Locvzr,Typesiq,Dnfa,Cpbg,Yes,Non-Vegetarian,Available,True,True,True,0,No,11
8,5315,2023-10-12 16:32:23,2023-02-13 12:28:11,20:32:05,11:22:35,Bylm,Cmknq,Seatkkp,Economy,374.06,Meal,0,Cancelled,Gateus,C,Claimvey,5.49,1,Locien,Typerjq,Lujs,Mskb,No,No Meal,Available,True,False,False,1,Yes,2
12,7100,2023-09-28 00:14:58,2023-09-23 11:22:07,00:00:38,04:34:05,Bdjp,Reycg,Seatesv,Economy,280.95,No Extras,0,Pending,Gatenn,A,Claimdme,9.97,0,Locgvj,Typeiys,Yncv,Iicx,Yes,Non-Vegetarian,Available,False,False,False,1,Yes,10
8,3783,2023-09-15 18:33:21,2023-11-19 19:57:17,13:16:52,09:20:25,Belp,Fctmk,Seatxkx,Business,635.94,Extra Baggage,0,Cancelled,Gatemo,A,Claimccu,7.11,0,Locczb,Typeueb,Fiju,Wrqt,Yes,Vegetarian,Not Available,False,False,True,1,No,8
9,3808,2023-05-17 16:36:16,2023-11-04 03:02:46,16:37:42,23:07:40,Bwou,Ubhll,Seatlhg,Economy,62.67,No Extras,0,Pending,Gatedx,A,Claimaah,7.41,1,Locwxj,Typewzc,Xrcy,Jfkk,Yes,Non-Vegetarian,Available,False,True,True,1,No,0
1,4331,2023-05-19 00:33:33,2023-04-13 15:38:02,02:51:58,07:03:13,Bbwp,Woyhl,Seatipa,Economy,529.34,Meal,0,Pending,Gatecq,A,Claimnbc,9.69,2,Lockej,Typezcn,Hgxw,Uxjd,No,Non-Vegetarian,Not Available,False,False,False,1,No,10
6,3178,2023-03-14 21:43:40,2023-07-21 23:38:12,02:28:40,17:27:24,Bkvi,Wyjuc,Seatjbm,Economy,423.21,No Extras,0,Confirmed,Gateso,A,Claimwin,7.41,0,Locbxd,Typegkj,Rhpc,Aogm,No,Vegetarian,Not Available,True,False,True,2,Yes,8
19,1797,2023-05-20 14:37:41,2023-08-08 21:59:22,17:00:43,07:41:23,Bbrm,Fyvon,Seatdrz,Economy,365.56,No Extras,0,Pending,Gatepw,B,Claimkug,7.22,2,Loccbq,Typefjw,Tahh,Xxid,No,Non-Vegetarian,Available,True,True,True,1,Yes,9
11,3846,2023-12-15 13:27:45,2023-08-29 03:11:21,14:58:51,05:56:39,Bmhj,Cruxx,Seatpax,Economy,121.52,Meal,1618,Cancelled,Gateho,C,Claimowd,11.21,0,Locbby,Typeeas,Ndki,Jfyh,No,Vegan,Not Available,False,False,False,2,No,10
11,1929,2023-10-06 08:15:35,2023-11-01 05:01:49,23:20:44,23:01:34,Bqxu,Qnnps,Seatkft,Economy,741.09,No Extras,0,Pending,Gateni,D,Claimyjl,5.81,2,Lochlz,Typexvf,Tjzn,Opch,No,Vegetarian,Not Available,True,True,False,0,No,9
13,5818,2023-10-02 18:57:02,2023-08-12 13:29:38,22:09:53,05:33:56,Bapz,Keavt,Seatntz,First,394.02,Meal,0,Pending,Gatega,C,Claimjxf,7.98,0,Locwrl,Typeqao,Zwev,Lhwr,Yes,Vegan,Not Available,False,True,False,0,No,10
11,4091,2023-10-15 13:00:58,2023-08-02 01:45:02,06:36:23,23:13:51,Bkaf,Yrzne,Seatnhp,First,942.98,No Extras,0,Confirmed,Gatezx,D,Claimboq,5.23,0,Lockwo,Typenbn,Mnhk,Ddoh,Yes,No Meal,Available,True,False,False,0,Yes,10
18,3262,2023-07-10 06:55:24,2023-10-18 20:37:13,10:15:02,13:52:21,Blpz,Evejj,Seatloz,First,952.66,Meal,343,Pending,Gatesf,B,Claimxoq,8.16,2,Locxie,Typewor,Wtso,Leba,Yes,Vegan,Not Available,True,True,False,1,Yes,9
15,8549,2023-07-16 16:59:47,2023-05-02 14:33:25,10:08:59,07:24:16,Bkrb,Inaxf,Seatxgc,Economy,594.99,Extra Baggage,4237,Confirmed,Gatesi,D,Claimepj,1.11,1,Locgli,Typevkn,Sbse,Swxv,No,No Meal,Available,True,True,False,0,No,3
1,4480,2023-03-05 20:39:52,2023-11-30 00:19:21,22:27:27,09:15:48,Bqqt,Yzglo,Seathzt,Business,384.08,Extra Baggage,3094,Cancelled,Gatenl,C,Claimpuw,8.99,1,Locipf,Typevxc,Sodc,Uzdu,No,Non-Vegetarian,Available,False,True,False,1,Yes,0
7,4342,2023-01-20 06:53:23,2023-08-01 13:59:01,19:44:34,07:23:37,Budf,Pcphn,Seatyng,Economy,429.6,No Extras,0,Cancelled,Gateyi,B,Claimyfk,9.6,1,Locqwy,Typeuht,Pnso,Xzil,Yes,Vegan,Available,False,False,False,2,No,0
13,7053,2023-04-23 05:48:19,2023-10-21 16:46:10,13:35:49,11:28:31,Bxok,Zclns,Seattuu,Economy,323.24,Meal,0,Pending,Gateen,D,Claimirs,10.65,1,Loccfc,Typeakf,Tbvl,Wyuw,Yes,No Meal,Not Available,True,True,False,0,Yes,1
12,8574,2023-06-23 18:17:35,2023-05-20 23:32:46,19:06:33,08:49:26,Brqb,Dlcvw,Seatqwl,First,699.54,Meal,0,Cancelled,Gatece,A,Claimcze,6.5,2,Locdyh,Typerqb,Vrid,Odgh,Yes,Non-Vegetarian,Not Available,True,False,True,1,No,10
18,8859,2023-05-21 01:10:20,2023-11-28 00:02:36,12:55:43,20:18:17,Bmzf,Pccgj,Seatdse,Business,557.69,Extra Baggage,931,Confirmed,Gatehw,C,Claimiuq,4.15,0,Loclff,Typetfx,Dwjg,Kiqv,No,No Meal,Not Available,False,True,False,1,Yes,8
19,5174,2023-09-22 09:47:23,2023-04-11 01:19:20,03:09:58,05:04:26,Bktg,Ypmsf,Seatakp,Business,451.18,No Extras,4416,Pending,Gateoo,D,Claimkgp,9.04,0,Lochpf,Typejgc,Qalv,Jdfe,No,Non-Vegetarian,Not Available,True,False,True,0,Yes,10
15,8147,2023-05-08 15:07:19,2023-10-21 17:32:15,22:39:40,01:12:25,Brqm,Uxixn,Seatbbk,Business,547.27,Extra Baggage,0,Cancelled,Gateaf,A,Claimier,11.44,2,Locllo,Typebpu,Mvjl,Qfld,Yes,Vegetarian,Not Available,True,True,True,2,No,9
8,5770,2023-12-26 09:01:15,2023-02-26 18:21:04,04:06:12,04:54:04,Buni,Qghet,Seatica,Business,165.44,No Extras,0,Confirmed,Gateir,C,Claimxnv,9.47,1,Locjlz,Typewax,Bwpq,Pnel,Yes,Vegan,Available,False,False,False,0,No,2
19,6833,2023-08-16 19:08:28,2023-05-04 23:23:30,17:48:34,20:09:43,Bmfv,Wlvbp,Seatwlr,Economy,679.69,No Extras,0,Cancelled,Gatecj,D,Claimmfs,11.02,2,Locvnd,Typezpr,Eeuq,Acrh,No,Vegetarian,Available,False,False,True,1,No,10
10,9205,2023-11-20 03:29:11,2023-10-19 17:23:56,20:23:56,18:16:07,Baad,Ycoqp,Seatxjp,Economy,539.15,Extra Baggage,1956,Cancelled,Gatern,A,Claimthn,2.31,0,Locoqt,Typebge,Vhis,Pvpa,No,Vegetarian,Available,False,True,True,2,No,10
7,8002,2023-10-07 14:25:24,2023-06-04 22:46:08,21:12:06,13:12:11,Bnrp,Coalj,Seatpmd,First,634.22,No Extras,0,Confirmed,Gatekw,D,Claimfik,11.17,1,Locphq,Typedys,Whno,Rrhp,Yes,Vegetarian,Not Available,False,True,True,0,Yes,2
18,3293,2023-10-31 23:00:50,2023-10-07 21:57:42,08:03:31,20:44:44,Bcfz,Wfhtf,Seatkva,Economy,313.71,Extra Baggage,3430,Pending,Gateeu,C,Claimryx,8.82,1,Locdkr,Typevea,Npnh,Uibf,Yes,Vegan,Available,True,True,False,0,No,3
16,3045,2023-09-13 14:35:23,2023-12-12 05:44:42,13:59:56,10:24:57,Bakj,Sdvpe,Seatnlw,Business,755.89,No Extras,0,Cancelled,Gaters,A,Claimxub,10.05,1,Locwbz,Typesry,Bfkj,Wces,No,No Meal,Available,False,True,False,1,Yes,0
6,2037,2023-06-02 16:19:29,2023-09-28 08:42:34,18:23:13,12:28:09,Brdf,Prymm,Seatnzh,Business,504.73,No Extras,756,Confirmed,Gatekp,D,Claimfqy,5.63,0,Locqpb,Typenbb,Mkoa,Kaxs,No,Vegan,Available,True,False,True,2,No,8
9,7242,2023-05-22 06:18:22,2023-07-17 00:29:47,23:13:39,05:32:00,Bsij,Rhugv,Seatikn,Economy,143.76,Meal,0,Cancelled,Gatejn,D,Claimntp,7.27,1,Locfsh,Typelqd,Vlmb,Tgis,Yes,No Meal,Available,True,True,False,2,Yes,1
13,9448,2023-03-25 18:38:16,2023-12-29 02:04:35,05:47:20,15:04:31,Btwe,Obdpl,Seateas,Economy,685.96,No Extras,0,Confirmed,Gatess,B,Claimpsm,7.75,1,Locvta,Typewrs,Zfwy,Ltti,Yes,Vegetarian,Available,True,False,True,0,No,0
8,7162,2023-04-09 04:32:45,2023-09-11 12:27:41,15:20:20,19:24:10,Bvyp,Pywqt,Seatmni,Business,157.23,Meal,0,Confirmed,Gatebb,A,Claimhnk,6.71,1,Locgcj,Typebzu,Ikec,Pzhq,No,Vegan,Not Available,False,False,False,2,Yes,0
16,5073,2023-01-15 19:57:28,2023-08-16 12:14:04,07:40:19,22:50:26,Byvb,Josna,Seatvuy,Economy,106.44,Meal,0,Cancelled,Gatepa,A,Claimkbp,2.06,0,Lochwy,Typermg,Fdmx,Rgne,Yes,Vegetarian,Available,True,False,False,1,Yes,8
13,2283,2023-01-04 22:17:40,2023-11-17 00:52:39,17:50:58,16:00:57,Bikb,Uydbw,Seaticu,First,757.29,No Extras,0,Pending,Gatepd,C,Claimrab,3.55,2,Locrcu,Typejid,Tuzc,Vexr,No,Vegan,Not Available,False,False,True,2,No,8
13,7732,2023-09-19 09:24:15,2023-03-14 22:52:26,22:14:21,00:57:54,Brbn,Hbkjk,Seatnny,Business,497.69,No Extras,0,Confirmed,Gateyn,C,Claimfcp,2.54,0,Locckj,Typeomy,Lbor,Mhop,Yes,No Meal,Available,False,True,False,1,No,10
17,6945,2023-02-09 14:01:33,2023-04-11 05:51:15,17:45:00,06:40:39,Bwdh,Izxdd,Seatjig,Business,74.1,Extra Baggage,4085,Pending,Gateuv,C,Claimzia,10.11,0,Locfci,Typeftt,Ezcz,Vwbt,No,Vegetarian,Not Available,False,False,True,1,No,8
5,4487,2023-10-13 10:44:12,2023-11-04 23:55:30,12:36:24,03:55:04,Bhaa,Uawda,Seatqli,Business,537.18,No Extras,2775,Confirmed,Gategi,C,Claimahq,5.1,0,Loctnn,Typedfq,Dteq,Yngb,Yes,Vegetarian,Not Available,True,True,True,0,Yes,9
17,3184,2023-06-30 23:42:38,2023-12-30 02:33:13,08:18:37,04:56:26,Bdrs,Ddanp,Seatfxs,Business,900.46,Extra Baggage,0,Confirmed,Gatest,D,Claimlie,4.17,0,Locctg,Typeumx,Fklg,Wfdl,No,No Meal,Available,False,True,False,2,Yes,8
9,9550,2023-11-03 03:34:31,2023-01-07 00:56:59,19:51:39,23:58:16,Bjrj,Ixygn,Seatwqn,Economy,140.11,No Extras,0,Pending,Gatepf,C,Claimaoq,3.4,2,Locxiq,Typenpf,Gvlf,Ting,No,Vegan,Not Available,False,False,True,0,Yes,10
2,4187,2023-08-31 03:13:26,2023-12-25 09:58:58,19:27:51,12:58:36,Bivg,Enmwb,Seataox,Business,379.58,Extra Baggage,0,Cancelled,Gatedt,D,Claimopf,8.72,1,Locctc,Typejdi,Tjuf,Mtxu,Yes,Vegan,Available,False,True,False,0,Yes,0
18,6495,2023-03-27 10:25:06,2023-01-08 18:01:56,15:40:25,12:19:18,Bfae,Zwtlu,Seatrqx,Economy,838.78,Extra Baggage,0,Cancelled,Gateoy,D,Claimerm,6.72,0,Locgkf,Typeibx,Prnj,Fycl,Yes,No Meal,Available,True,True,True,0,Yes,11
9,3297,2023-02-21 01:39:55,2023-03-27 20:13:57,22:15:16,14:14:29,Bsoz,Gburj,Seatpir,Economy,291.47,Meal,0,Cancelled,Gateoj,B,Claimtxt,7.51,2,Locjmr,Typesua,Jvea,Cnus,Yes,No Meal,Not Available,False,False,True,1,No,8
6,8097,2023-08-13 23:39:16,2023-06-04 11:43:02,12:23:06,06:09:53,Bxng,Fzxgl,Seatkse,Business,153.12,Meal,0,Pending,Gatecl,D,Claimhpp,9.32,2,Locsli,Typectg,Pbvq,Rydu,No,Non-Vegetarian,Available,True,False,False,0,Yes,10
11,9469,2023-08-08 19:39:10,2023-11-14 02:56:28,17:02:01,04:39:51,Bilq,Upstr,Seatbfb,First,471.33,Extra Baggage,0,Confirmed,Gateyy,C,Claimwwg,11.67,1,Locuwm,Typemkc,Amld,Cvvl,Yes,Vegan,Not Available,False,True,False,2,No,0
6,4544,2023-12-21 19:56:12,2023-01-16 16:32:52,17:53:16,19:46:56,Brbq,Vnohx,Seatdhp,Economy,871.41,No Extras,0,Confirmed,Gateya,B,Claimwlt,9.15,2,Lochos,Typeuoy,Uqba,Fdud,No,No Meal,Not Available,True,False,True,1,No,10
6,7831,2023-09-03 19:44:40,2023-03-12 12:11:02,18:45:12,22:19:50,Bxtg,Oyulz,Seatoaz,Economy,358.66,Extra Baggage,0,Confirmed,Gatehr,B,Claimauy,11.68,0,Locnyc,Typeedg,Ckhi,Qtgi,Yes,Vegetarian,Not Available,False,True,True,1,Yes,10
13,1391,2023-02-18 17:19:15,2023-12-02 18:13:07,15:51:29,21:47:09,Bjoa,Vrjtn,Seatdca,Economy,844.64,Extra Baggage,0,Cancelled,Gatemx,C,Claimchb,8.67,2,Loceic,Typeipd,Tqvx,Lhyn,No,No Meal,Available,False,True,False,1,No,8
11,1968,2023-10-11 23:58:58,2023-11-01 13:12:36,17:17:52,01:43:44,Bxkh,Sypvv,Seatdja,Business,157.91,Meal,0,Confirmed,Gatekt,D,Claimgyr,8.45,1,Locgrn,Typelyh,Hpvw,Hkap,No,Non-Vegetarian,Available,True,False,True,0,No,0
14,6151,2023-04-20 03:32:38,2023-06-22 15:52:53,13:04:15,07:41:25,Bzlc,Tfmka,Seatgoi,First,436.84,Extra Baggage,2273,Pending,Gatedx,A,Claimwdu,2.59,2,Lochjs,Typeokr,Whyi,Fqnh,No,Vegan,Not Available,True,False,True,2,Yes,8
2,5364,2023-06-19 03:33:59,2023-08-23 10:41:35,00:15:37,05:07:56,Byou,Isegb,Seatpet,Economy,514.03,Extra Baggage,0,Confirmed,Gatexi,C,Claimcly,2.02,1,Locovm,Typeagl,Pfha,Perm,No,Non-Vegetarian,Available,False,True,False,2,Yes,0
8,4307,2023-11-05 15:01:40,2023-11-22 05:30:29,04:54:33,21:16:38,Beeq,Tofav,Seatajq,Economy,425.27,Meal,915,Confirmed,Gatedc,D,Claimogl,1.26,0,Locoql,Typeagw,Zeay,Next,No,Vegan,Not Available,True,False,False,0,Yes,8
3,7125,2023-06-16 15:42:04,2023-06-26 03:19:09,20:15:57,00:24:44,Bzba,Ebvun,Seatwys,Economy,893.0,Meal,1630,Cancelled,Gatehn,B,Claimulk,8.63,1,Locokm,Typenyf,Brsw,Jien,Yes,Vegan,Available,True,False,False,0,Yes,0
3,5370,2023-01-28 06:36:55,2023-01-29 17:14:24,13:29:42,05:29:20,Bryi,Qlfgp,Seatquo,First,346.96,No Extras,4850,Pending,Gateog,D,Claimxlc,8.14,0,Lockfe,Typegyh,Xpub,Tdtc,Yes,Vegetarian,Not Available,True,True,False,1,Yes,9
1,5838,2023-05-22 23:36:36,2023-10-13 03:43:23,08:11:40,01:45:26,Betm,Ymbvv,Seatzzc,Economy,870.97,Extra Baggage,4802,Pending,Gatexw,D,Claimdkc,7.94,1,Loczfw,Typeant,Ycos,Ruuq,No,Non-Vegetarian,Not Available,False,True,True,2,No,0
19,9277,2023-07-20 04:07:52,2023-09-15 14:57:14,16:04:16,09:13:54,Bbvm,Qxebu,Seatjnq,First,841.8,No Extras,0,Pending,Gatepa,C,Claimuif,7.88,0,Locvaf,Typejku,Htgc,Uqtd,No,No Meal,Not Available,True,False,False,0,Yes,8
18,4134,2023-03-18 11:40:22,2023-06-20 06:12:22,03:35:53,19:34:29,Byhj,Twzxa,Seatqfm,Economy,790.33,No Extras,0,Confirmed,Gatehb,C,Claimqur,8.57,0,Locsum,Typemji,Bolm,Ltad,Yes,Non-Vegetarian,Available,False,False,True,0,No,8
17,2054,2023-01-15 10:34:12,2023-01-27 03:42:34,18:37:32,22:14:35,Btfk,Ahkld,Seatgip,First,292.26,Meal,0,Pending,Gateyg,C,Claimjmh,10.19,0,Locwig,Typejgf,Smrv,Sydt,Yes,No Meal,Not Available,True,False,False,1,Yes,8
13,4729,2023-10-18 08:25:32,2023-06-18 22:49:16,12:52:20,09:22:22,Bnyj,Xgymg,Seateqa,First,396.14,Extra Baggage,0,Pending,Gateyt,D,Claimkzu,8.99,1,Locurc,Typednk,Uvfk,Hhud,Yes,No Meal,Not Available,True,True,True,2,Yes,3
3,3669,2023-07-22 09:44:36,2023-04-29 09:13:30,11:57:22,12:41:18,Bjkd,Dluwr,Seatiyr,Economy,584.23,No Extras,0,Pending,Gatecq,A,Claimrbv,7.59,0,Locxni,Typelnr,Tduw,Mlpb,No,Non-Vegetarian,Not Available,True,True,True,0,No,11
1,1275,2023-09-01 05:32:55,2023-02-16 13:04:50,19:55:06,19:38:43,Byxc,Mscnp,Seatrmi,First,191.48,Meal,218,Pending,Gatedd,D,Claimffc,3.4,0,Loczcz,Typevxe,Gsln,Nfer,No,Non-Vegetarian,Not Available,False,False,True,1,No,10
4,6717,2023-06-18 09:56:59,2023-07-25 18:00:05,07:21:47,15:43:44,Biea,Ybtxa,Seatuge,Business,464.06,Extra Baggage,2990,Pending,Gatern,C,Claimmkw,9.44,1,Locdul,Typeays,Xmaj,Zfct,No,Non-Vegetarian,Available,False,True,False,0,No,0
13,9022,2023-01-14 04:01:07,2023-12-02 05:48:17,00:39:13,18:56:27,Bkhu,Ynvde,Seatxhw,First,56.73,Extra Baggage,1906,Cancelled,Gatecx,B,Claimorj,3.75,1,Locojy,Typefkf,Xpuj,Dtok,No,No Meal,Not Available,True,True,True,0,No,1
17,9000,2023-08-09 02:36:24,2023-03-08 11:14:06,03:19:59,23:15:19,Bebi,Gklhu,Seataax,First,257.75,No Extras,0,Confirmed,Gatebi,A,Claimmox,8.48,2,Lockxd,Typegfc,Xvhl,Wkps,No,Vegan,Available,False,True,False,2,Yes,10
11,1128,2023-10-22 07:24:43,2023-11-18 07:56:29,21:14:34,04:09:23,Bfkj,Gcbrj,Seatwum,First,877.15,Meal,264,Pending,Gateuf,C,Claimiwf,2.48,1,Locjdn,Typeote,Owhc,Kdjx,Yes,Vegetarian,Available,False,True,True,2,No,0
2,8077,2023-11-14 23:35:17,2023-02-01 04:08:59,17:32:14,23:02:15,Blcg,Svozq,Seatrbi,First,59.97,Meal,0,Pending,Gateev,C,Claimtiy,6.61,2,Lochvv,Typeloe,Kmlr,Zpfi,Yes,Non-Vegetarian,Not Available,True,True,True,2,No,11
16,5326,2023-11-26 14:56:21,2023-10-22 01:21:35,00:09:40,01:43:58,Brwl,Scmbo,Seatwfu,First,404.08,Extra Baggage,468,Cancelled,Gatefd,C,Claimeej,7.96,2,Locasi,Typeqfm,Xggj,Vznh,Yes,Non-Vegetarian,Not Available,True,False,True,1,No,10
2,4568,2023-05-11 09:11:41,2023-03-01 06:11:27,23:40:49,16:07:08,Bkbu,Qanax,Seatysx,First,932.4,Meal,3802,Confirmed,Gateku,C,Claimxwr,9.97,0,Locobg,Typeuie,Mftq,Agwh,Yes,No Meal,Not Available,False,True,True,1,No,10
19,8622,2023-01-26 09:59:46,2023-06-09 03:46:46,20:30:29,13:18:20,Bjmz,Vykcm,Seatvoi,First,800.48,No Extras,630,Pending,Gatefg,D,Claimmxb,8.73,2,Loclqu,Typegiw,Imil,Gywp,Yes,No Meal,Available,False,True,False,0,Yes,8
19,9080,2023-09-05 13:23:24,2023-10-06 21:07:08,19:28:06,16:48:14,Bmoy,Wvioi,Seatniu,Business,191.41,No Extras,3309,Pending,Gateku,A,Claimpkj,9.87,2,Locbwh,Typezsy,Qmoo,Vzia,Yes,No Meal,Not Available,False,False,False,1,No,8
16,3402,2023-06-15 02:24:34,2023-06-17 15:36:01,12:34:08,17:59:51,Bmif,Ygygy,Seatwvb,Business,341.59,No Extras,0,Cancelled,Gatesc,C,Claimqff,10.41,2,Locdbn,Typegnz,Vlcm,Dhns,No,Vegan,Not Available,True,True,False,0,Yes,9
19,2647,2023-07-05 16:03:15,2023-03-17 23:04:08,17:17:29,13:33:08,Bctt,Bbwzv,Seathox,First,742.57,No Extras,0,Confirmed,Gatesc,A,Claimjdo,10.64,1,Locyit,Typexll,Ikpt,Zgmd,Yes,No Meal,Not Available,True,True,True,0,No,3
